q1_DT,q2_DT,q3_DT,q4_DT,q5_DT,q6_DT,q1_PT,q2_PT,q3_PT,q4_PT,q5_PT,q6_PT,q1_e,q2_e,q3_e,q4_e,q5_e,q6_e,x_DT,y_DT,z_DT,roll_DT,pitch_DT,yaw_DT
5.316541413767341,-2.8559933214452666,-0.8975979010256552,0.0,6.283185307179586,0.0,5.31654146624387,-2.855992839882366,-0.8975977638897916,9.513063171490484e-08,6.283185226784888,-4.715082851963624e-07,5.2476528900058383e-08,4.815629006671429e-07,1.3713586355379448e-07,9.513063181643133e-08,-8.039469800991128e-08,-4.7150828530462263e-07,0.07608340675931234,-0.5030507840339214,0.16784071822315924,-1.5707963267948963,-0.6119985688811284,2.1749487601775477
-2.4166097335306103,2.8559933214452666,0.8975979010256552,-3.141592653589793,-6.283185307179586,0.0,-2.4166095021214895,2.855993620317309,0.8975974187999103,-3.141593212748282,-6.28318544957758,5.844380879750084e-07,2.3140912075447773e-07,2.9887204222589503e-07,-4.822257446690514e-07,-5.591584888442469e-07,-1.4239799384085927e-07,5.844380881470101e-07,-0.49021213615917447,-0.13616474456886818,0.13585928177684084,1.5707963267948968,-0.6119985688811287,-2.4166097335306107
5.316541413767341,3.9983906500233726,-4.487989505128276,6.283185307179586,6.283185307179586,0.0,5.31654125723234,3.9983905015601406,-4.487989549392372,6.283185201134845,6.283185442818256,3.591396199657203e-07,-1.565350009613553e-07,-1.484632319304069e-07,-4.42640963882468e-08,-1.060447409884091e-07,1.3563867007349018e-07,3.5913961982103615e-07,-0.22273169043410845,-0.07014237827429477,0.3608515628261186,1.5707963267948968,0.4895988551049036,-0.966643893412245
-2.4166097335306103,5.14078797860148,-4.487989505128276,6.283185307179586,-6.283185307179586,0.0,-2.4166094517463343,5.140787672618095,-4.487989327947804,6.283185230823639,-6.283185701639974,-2.39362533775575e-07,2.8178427591285526e-07,-3.0598338529586044e-07,1.7718047207182508e-07,-7.63559473426767e-08,-3.944603879091346e-07,-2.3936253379375216e-07,0.015719775371394018,0.3120518172944587,0.17608972778041326,1.5707963267948968,-0.6527984734732042,-2.4166097335306103
3.383253626942853,3.9983906500233726,-4.487989505128276,3.141592653589793,0.0,0.0,3.383253440947313,3.9983905513723914,-4.487989419475583,3.1415928462378773,-3.0509472336172565e-07,1.959880426114561e-08,-1.8599553985865214e-07,-9.865098116179638e-08,8.565269293825395e-08,1.9264808415186963e-07,-3.050947232630108e-07,1.9598804357201516e-08,-0.06454527393210249,0.21391941428883346,0.5114979959835435,-1.5707963267948966,-0.4895988551049034,0.2416609733530598
0.4833219467061216,5.14078797860148,2.6927937030769655,-6.283185307179586,6.283185307179586,0.0,0.4833222810030389,5.140787683904755,2.69279421266556,-6.28318548972632,6.283184838150584,-3.6330739781520666e-07,3.3429691725928024e-07,-2.9469672568893657e-07,5.095885944328415e-07,-1.8254673417317235e-07,-4.690290023035004e-07,-3.633073979436574e-07,0.0858246858402027,-0.2069727625620758,0.15849421821229773,1.5707963267948817,-1.5503963744988596,0.4833219467061357
4.349897520355098,5.14078797860148,-6.283185307179586,-3.141592653589793,-6.283185307179586,0.0,4.349897275028095,5.1407877277321115,-6.28318547185852,-3.141592625369815,-6.283185442957798,-1.9372121525851565e-07,-2.453270031566035e-07,-2.508693688341168e-07,-1.6467893360072594e-07,2.8219977910026728e-08,-1.3577821178500926e-07,-1.9372121506933127e-07,-0.1688963488694621,0.18394887622901296,0.6027800852378872,-1.570796326794897,-1.1423973285781057,1.2083048667653054
2.41660973353061,5.14078797860148,2.6927937030769655,0.0,-6.283185307179586,0.0,2.416609320270524,5.140788144582936,2.6927939680158848,2.749384050863544e-07,-6.283184440132144,1.1412624246497493e-07,-4.1326008570763406e-07,1.6598145613500037e-07,2.6493891924772583e-07,2.749384049316461e-07,8.670474418437379e-07,1.141262426784806e-07,0.16308904176118638,0.15364102837316887,0.15849421821229767,1.5707963267949057,-1.5503963744988594,2.416609733530602
6.283185307179586,5.14078797860148,-4.487989505128276,0.0,-6.283185307179586,0.0,6.283185534946982,5.140788042504298,-4.487989872194532,3.570624105038491e-07,-6.283185477408002,-5.216716245521505e-07,2.2776739605490093e-07,6.39028181481649e-08,-3.670662565014027e-07,3.570624103055309e-07,-1.702284153637379e-07,-5.216716245648456e-07,-0.21869505141749615,-0.22314999999999996,0.17608972778041326,1.5707963267948968,-0.6527984734732045,-5.064342541048469e-16
0.4833219467061216,3.9983906500233726,0.8975979010256552,-6.283185307179586,0.0,0.0,0.4833217072695592,3.9983909971597305,0.8975978742578049,-6.283185421862692,3.2887367497480156e-07,-8.121817834647511e-07,-2.3943656257685575e-07,3.4713635788108377e-07,-2.6767850158648798e-08,-1.1468310567863682e-07,3.288736749595955e-07,-8.121817836048706e-07,0.13615665052004794,-0.18055650968948705,0.529947198943794,1.5707963267948963,1.3871967561305585,0.48332194670612116
